Lake,Year,DOY,Chlorophyll,Phycocyanin,DissolvedOxygen_Saturation,pH,Temperature
South Twin Lake,2019,236,2.86,0.66,88.68,8.26,29.0
South Twin Lake,2019,237,47.39,5.93,88.15,8.47,29.0
South Twin Lake,2019,237,11.39,1.71,88.09,8.5,28.69
South Twin Lake,2019,237,3.51,0.78,98.95,8.3,27.97
South Twin Lake,2019,238,12.63,4.25,100.42,8.32,27.82
South Twin Lake,2019,239,1.02,0.09,103.43,8.28,29.0
South Twin Lake,2019,239,0.85,0.08,124.36,8.29,29.0
South Twin Lake,2019,239,1.81,0.27,118.69,8.33,29.0
South Twin Lake,2019,239,3.89,0.46,113.35,8.08,28.39
South Twin Lake,2019,239,4.07,0.9,109.57,8.22,29.0
South Twin Lake,2019,240,32.36,9.14,121.07,8.52,28.47
South Twin Lake,2019,241,8.79,1.42,127.87,8.57,28.08
South Twin Lake,2019,241,23.16,4.07,85.17,8.35,29.0
South Twin Lake,2019,242,15.24,5.19,105.3,8.3,29.0
South Twin Lake,2019,243,7.54,0.59,92.15,8.31,29.0
South Twin Lake,2019,243,4.8,0.71,77.91,8.09,29.0
South Twin Lake,2019,243,29.23,5.36,108.85,8.25,28.57
South Twin Lake,2019,244,17.17,5.58,131.87,8.37,28.6
South Twin Lake,2019,244,36.72,8.94,99.3,8.31,27.55
South Twin Lake,2019,246,23.91,7.41,81.93,8.41,28.08
South Twin Lake,2019,247,15.41,4.03,113.15,8.37,29.0
South Twin Lake,2019,247,2.12,0.28,75.15,8.34,29.0
South Twin Lake,2019,247,14.22,3.39,103.28,8.3,29.0
South Twin Lake,2019,248,1.94,0.12,104.01,8.37,29.0
South Twin Lake,2019,249,20.36,5.51,109.33,8.31,29.0
South Twin Lake,2019,249,26.48,6.45,96.72,8.41,29.0
South Twin Lake,2019,250,1.3,0.1,94.88,8.3,28.36
South Twin Lake,2019,251,85.0,18.11,128.35,8.65,29.0
South Twin Lake,2019,251,3.16,0.52,116.23,8.43,29.0
South Twin Lake,2019,251,3.15,0.19,100.24,8.32,29.0
South Twin Lake,2019,252,8.13,0.53,101.96,8.38,29.0
South Twin Lake,2019,252,4.54,0.93,107.52,8.41,28.6
South Twin Lake,2019,252,4.82,0.84,112.6,8.34,29.0
South Twin Lake,2019,252,4.61,1.04,123.11,8.32,28.32
South Twin Lake,2019,253,6.29,0.84,102.99,8.28,29.0
South Twin Lake,2019,253,4.01,0.65,117.36,8.33,27.96
South Twin Lake,2019,253,27.6,4.43,109.24,8.2,29.0
South Twin Lake,2019,254,25.65,5.61,99.54,8.23,27.74
South Twin Lake,2019,255,4.01,0.49,129.92,8.24,29.0
South Twin Lake,2019,255,85.0,26.0,136.24,8.47,29.0
South Twin Lake,2019,256,13.13,3.47,119.85,8.1,28.71
South Twin Lake,2019,256,3.41,0.65,95.01,8.12,28.62
South Twin Lake,2019,256,62.81,8.89,125.4,8.54,27.05
South Twin Lake,2019,256,11.31,2.21,108.8,8.11,28.81
South Twin Lake,2019,256,10.88,3.66,99.92,8.27,29.0
South Twin Lake,2019,256,25.22,4.77,112.22,8.39,27.81
South Twin Lake,2019,257,20.82,6.37,109.17,8.26,28.61
South Twin Lake,2019,257,48.96,8.25,131.44,8.49,29.0
South Twin Lake,2019,257,5.57,0.52,76.27,8.18,29.0
South Twin Lake,2019,257,20.34,3.94,115.71,8.47,29.0
Swan Lake,2018,143,1.66,0.14,115.58,8.43,22.83
Swan Lake,2018,144,1.95,0.48,96.22,8.39,24.4
Swan Lake,2018,144,5.86,1.35,106.08,8.31,20.5
Swan Lake,2018,145,0.67,0.14,131.81,8.43,20.81
Swan Lake,2018,145,3.19,0.64,116.3,8.47,22.04
Swan Lake,2018,145,11.95,1.38,124.58,8.54,22.58
Swan Lake,2018,147,3.16,0.36,127.93,8.66,23.59
Swan Lake,2018,147,6.13,0.59,101.2,8.54,23.15
Swan Lake,2018,147,1.38,0.07,104.11,8.43,21.99
Swan Lake,2018,148,5.99,0.57,106.29,8.38,21.63
Swan Lake,2018,148,1.76,0.35,131.15,8.23,22.05
Swan Lake,2018,148,5.43,0.65,89.21,8.52,22.96
Swan Lake,2018,148,1.46,0.32,107.62,8.65,23.24
Swan Lake,2018,148,4.93,0.43,106.46,8.25,21.86
Swan Lake,2018,148,3.93,0.83,126.08,8.15,21.55
Swan Lake,2018,149,1.56,0.29,116.06,8.46,21.7
Swan Lake,2018,149,2.16,0.21,135.43,8.45,22.89
Swan Lake,2018,150,1.1,0.14,127.27,8.41,22.32
Swan Lake,2018,150,22.19,5.2,144.58,8.58,24.08
Swan Lake,2018,151,7.29,1.54,112.43,8.47,22.06
Swan Lake,2018,151,6.81,1.06,122.14,8.33,22.36
Swan Lake,2018,151,4.11,0.92,133.28,8.4,19.65
Swan Lake,2018,152,9.57,1.18,83.9,8.62,24.33
Swan Lake,2018,152,5.49,0.88,136.44,8.33,22.84
Swan Lake,2018,152,18.33,3.12,139.25,8.68,21.9
Swan Lake,2018,152,1.22,0.23,112.79,8.48,25.71
Swan Lake,2018,152,3.95,0.7,130.16,8.5,23.26
Swan Lake,2018,152,22.19,6.11,121.87,8.26,22.8
Swan Lake,2018,152,1.95,0.21,135.36,8.31,23.98
Swan Lake,2018,154,6.42,0.58,146.45,8.49,22.21
Swan Lake,2018,154,4.44,0.47,111.04,8.23,22.92
Swan Lake,2018,154,0.5,0.05,135.58,8.31,22.66
Swan Lake,2018,155,8.19,1.03,127.13,8.56,21.89
Swan Lake,2018,155,3.72,0.67,110.37,8.75,24.82
Swan Lake,2018,155,3.24,0.51,118.62,8.17,23.22
Swan Lake,2018,155,4.8,0.3,134.77,8.29,22.51
Swan Lake,2018,155,2.61,0.36,114.48,8.36,21.51
Swan Lake,2018,156,25.54,8.94,110.38,8.29,19.92
Swan Lake,2018,156,4.55,1.02,124.3,8.21,21.3
Swan Lake,2018,156,5.33,0.5,106.84,8.27,21.88
Swan Lake,2018,156,4.47,0.62,130.57,8.59,23.99
Swan Lake,2018,156,2.98,0.63,118.15,8.46,24.86
Swan Lake,2018,157,1.02,0.06,144.32,8.49,23.25
Swan Lake,2018,157,5.39,1.01,105.76,8.3,23.89
Swan Lake,2018,157,6.36,0.52,95.75,8.42,22.77
Swan Lake,2018,157,11.37,1.48,112.82,8.35,24.79
Swan Lake,2018,158,3.55,0.45,103.69,8.23,23.7
Swan Lake,2018,158,6.0,1.16,125.44,8.41,24.32
Swan Lake,2018,158,2.52,0.49,98.0,8.45,23.75
Swan Lake,2018,159,4.89,0.63,124.87,8.61,22.92
Swan Lake,2018,159,0.75,0.16,103.0,8.59,23.19
Swan Lake,2018,159,9.13,1.65,147.66,8.55,21.45
Swan Lake,2018,159,1.5,0.34,103.47,8.63,25.6
Swan Lake,2018,160,5.54,0.73,105.79,8.47,23.42
Swan Lake,2018,160,13.55,1.55,152.9,8.56,21.39
Swan Lake,2018,160,2.21,0.5,119.57,8.22,24.34
Swan Lake,2018,160,3.29,0.36,102.41,8.25,24.42
Swan Lake,2018,161,11.96,3.81,134.15,8.56,23.97
Swan Lake,2018,161,5.03,1.13,86.02,8.61,22.93
Swan Lake,2018,161,10.19,2.49,131.13,8.32,23.75
Swan Lake,2018,161,1.66,0.12,66.13,8.36,24.51
Swan Lake,2018,161,3.0,0.36,85.52,8.38,22.09
Swan Lake,2018,163,4.54,0.36,124.53,8.38,23.88
Swan Lake,2018,164,33.67,8.05,147.9,8.54,25.42
Swan Lake,2018,165,3.02,0.28,89.13,8.45,25.14
Swan Lake,2018,165,5.66,0.36,131.12,8.51,21.88
Swan Lake,2018,165,5.86,1.02,114.72,8.66,22.78
Swan Lake,2018,165,2.49,0.27,90.3,8.32,24.09
Swan Lake,2018,166,4.32,0.6,149.36,8.33,25.6
Swan Lake,2018,166,4.41,0.52,101.23,8.64,25.93
Swan Lake,2018,166,1.05,0.21,102.63,8.52,26.58
Swan Lake,2018,166,6.49,1.54,98.17,8.3,24.12
Swan Lake,2018,167,1.7,0.16,129.71,8.36,23.29
Swan Lake,2018,168,1.41,0.19,98.26,8.51,24.39
Swan Lake,2018,168,5.65,1.33,121.79,8.22,23.31
Swan Lake,2018,169,3.35,0.45,98.11,8.39,23.91
Swan Lake,2018,169,1.93,0.4,118.91,8.68,24.97
Swan Lake,2018,170,7.37,0.91,111.82,8.6,24.76
Swan Lake,2018,170,2.15,0.36,124.27,8.56,24.03
Swan Lake,2018,171,3.03,0.73,114.14,8.58,23.53
Swan Lake,2018,171,1.83,0.2,129.66,8.41,24.18
Swan Lake,2018,172,0.55,0.13,97.16,8.32,25.58
Swan Lake,2018,172,1.48,0.11,123.36,8.28,23.64
Swan Lake,2018,173,1.76,0.36,109.15,8.57,23.71
Swan Lake,2018,173,6.84,0.7,121.43,8.57,23.21
Swan Lake,2018,173,16.57,5.34,96.48,8.4,22.66
Swan Lake,2018,176,5.44,1.26,100.05,8.1,22.84
Swan Lake,2018,176,9.59,2.05,113.06,8.45,24.53
Swan Lake,2018,176,1.42,0.34,108.16,8.32,27.17
Swan Lake,2018,177,9.17,1.69,104.3,8.42,28.83
Swan Lake,2018,179,3.11,0.29,112.79,8.44,25.75
Swan Lake,2018,180,3.59,0.84,119.11,8.38,25.79
Swan Lake,2018,180,1.15,0.09,91.43,8.39,27.74
Swan Lake,2018,180,42.12,12.79,125.44,8.8,29.18
Swan Lake,2018,180,8.4,0.98,114.54,8.42,24.83
Swan Lake,2018,180,0.86,0.13,139.37,8.5,26.43
Swan Lake,2018,180,2.56,0.59,97.47,8.31,24.61
Swan Lake,2018,182,3.56,0.54,122.82,8.57,24.31
Swan Lake,2018,182,6.75,0.95,108.16,8.25,24.7
Swan Lake,2018,182,10.4,3.37,98.93,8.34,27.18
Swan Lake,2018,183,3.22,0.22,115.46,8.66,24.36
Swan Lake,2018,183,23.08,5.32,123.62,8.82,25.21
Swan Lake,2018,184,4.09,0.68,95.43,8.47,25.93
Swan Lake,2018,184,12.93,2.52,105.52,8.46,24.89
Swan Lake,2018,184,15.38,3.14,112.93,8.55,26.79
Swan Lake,2018,184,1.84,0.21,119.89,8.41,26.74
Swan Lake,2018,186,9.41,2.2,128.0,8.37,24.14
Swan Lake,2018,186,6.82,1.23,116.71,8.46,25.86
Swan Lake,2018,186,3.3,0.63,111.52,8.42,26.55
Swan Lake,2018,187,6.04,0.71,76.16,8.49,26.39
Swan Lake,2018,188,2.62,0.64,137.74,8.31,27.81
Swan Lake,2018,188,1.55,0.29,117.35,8.43,27.08
Swan Lake,2018,189,9.18,1.65,86.9,8.72,27.42
Swan Lake,2018,189,2.1,0.15,127.35,8.47,26.03
Swan Lake,2018,190,12.67,3.93,97.71,8.6,27.84
Swan Lake,2018,190,4.78,0.43,108.38,8.42,25.82
Swan Lake,2018,190,4.24,0.68,95.92,8.38,26.14
Swan Lake,2018,191,9.97,1.03,118.41,8.34,26.49
Swan Lake,2018,191,5.45,1.03,104.95,8.39,26.64
Swan Lake,2018,192,21.28,7.2,104.56,8.86,28.9
Swan Lake,2018,192,5.81,0.98,160.02,8.39,24.95
Swan Lake,2018,193,4.69,0.67,149.47,8.42,25.01
Swan Lake,2018,193,4.39,0.39,84.58,8.35,25.59
Swan Lake,2018,193,5.7,0.47,102.12,8.5,28.0
Swan Lake,2018,194,0.67,0.15,119.46,8.68,28.83
Swan Lake,2018,194,9.91,1.15,117.86,8.3,25.24
Swan Lake,2018,194,3.24,0.46,114.21,8.35,26.79
Swan Lake,2018,194,5.29,1.21,79.83,8.73,26.48
Swan Lake,2018,194,7.79,0.67,106.22,8.29,26.33
Swan Lake,2018,195,5.46,1.22,129.39,8.37,24.52
Swan Lake,2018,196,1.12,0.2,95.53,8.7,25.59
Swan Lake,2018,196,9.57,1.86,116.09,8.37,25.7
Swan Lake,2018,196,15.07,2.7,97.02,8.55,27.18
Swan Lake,2018,196,5.54,1.35,83.35,8.27,29.34
Swan Lake,2018,196,3.02,0.25,91.59,8.66,28.32
Swan Lake,2018,197,7.04,0.78,105.3,8.12,25.52
Swan Lake,2018,197,2.23,0.19,64.01,8.59,26.89
Swan Lake,2018,197,1.0,0.09,106.71,8.67,26.6
Swan Lake,2018,197,5.27,0.53,118.22,8.38,24.6
Swan Lake,2018,198,3.18,0.32,135.02,8.51,25.72
Swan Lake,2018,198,1.12,0.17,108.3,8.38,27.12
Swan Lake,2018,198,6.78,1.59,104.26,8.53,27.0
Swan Lake,2018,198,2.92,0.63,123.51,8.65,28.22
Swan Lake,2018,199,13.23,2.6,114.24,8.65,28.48
Swan Lake,2018,199,3.89,0.2,101.16,8.38,27.67
Swan Lake,2018,199,3.64,0.85,101.54,8.42,27.38
Swan Lake,2018,200,4.82,0.28,106.68,8.51,28.87
Swan Lake,2018,200,3.52,0.73,86.81,8.52,29.3
Swan Lake,2018,203,3.3,0.22,125.36,8.69,29.78
Swan Lake,2018,204,1.11,0.1,88.15,8.51,27.8
Swan Lake,2018,205,2.24,0.23,97.85,8.66,25.86
Swan Lake,2018,205,10.71,1.44,125.22,8.79,27.63
Swan Lake,2018,206,12.37,2.51,115.61,8.66,27.83
Swan Lake,2018,206,9.64,1.81,122.96,8.43,29.74
Swan Lake,2018,206,17.19,3.07,98.02,8.78,30.0
Swan Lake,2018,207,5.68,1.23,125.68,8.46,26.23
Swan Lake,2018,207,6.91,0.48,99.42,8.75,27.26
Swan Lake,2018,207,1.38,0.19,119.38,8.45,27.75
Swan Lake,2018,207,4.67,0.51,95.78,8.63,28.46
Swan Lake,2018,208,2.79,0.19,108.81,8.73,28.77
Swan Lake,2018,208,2.9,0.63,75.98,8.38,26.98
Swan Lake,2018,208,3.32,0.68,119.89,8.56,27.64
Swan Lake,2018,208,26.02,6.1,129.74,8.52,27.83
Swan Lake,2018,209,6.87,1.08,103.36,8.56,29.9
Swan Lake,2018,209,7.19,0.42,85.93,8.45,28.92
Swan Lake,2018,210,1.14,0.21,101.47,8.35,28.11
Swan Lake,2018,210,0.84,0.13,111.03,8.44,25.55
Swan Lake,2018,210,5.87,1.09,124.3,8.56,28.97
Swan Lake,2018,210,5.36,0.29,105.44,8.6,30.0
Swan Lake,2018,210,2.94,0.71,96.66,8.65,29.41
Swan Lake,2018,211,10.06,2.5,117.65,8.79,27.34
Swan Lake,2018,211,19.4,6.25,124.03,8.66,27.41
Swan Lake,2018,212,4.29,0.64,125.32,8.62,27.28
Swan Lake,2018,212,7.93,1.07,116.47,8.62,30.0
Swan Lake,2018,213,8.02,0.55,82.75,8.61,28.95
Swan Lake,2018,213,4.3,0.25,124.47,8.54,27.54
Swan Lake,2018,213,4.63,0.39,92.31,8.63,28.93
Swan Lake,2018,213,15.66,5.29,106.65,8.61,27.42
Swan Lake,2018,214,3.49,0.72,61.62,8.41,27.21
Swan Lake,2018,214,1.74,0.28,86.53,8.42,28.8
Swan Lake,2018,214,5.2,1.22,90.97,8.65,29.04
Swan Lake,2018,214,7.55,1.24,106.53,8.56,28.94
Swan Lake,2018,214,1.44,0.16,115.71,8.53,29.03
Swan Lake,2018,215,2.13,0.29,131.85,8.36,27.28
Swan Lake,2018,215,5.99,1.03,106.84,8.41,27.43
Swan Lake,2018,215,4.86,1.05,139.04,8.6,27.07
Swan Lake,2018,215,2.38,0.35,113.07,8.33,27.62
Swan Lake,2018,215,4.2,0.62,79.09,8.4,26.39
Swan Lake,2018,215,1.2,0.07,82.54,8.48,29.76
Swan Lake,2018,217,1.05,0.22,114.36,8.41,26.67
Swan Lake,2018,217,13.66,2.3,93.24,8.56,28.06
Swan Lake,2018,218,6.72,1.49,122.63,8.18,26.91
Swan Lake,2018,218,13.88,1.54,122.18,8.64,30.0
Swan Lake,2018,219,12.49,1.4,151.39,8.7,29.3
Swan Lake,2018,219,5.49,1.16,91.26,8.47,27.7
Swan Lake,2018,220,11.07,2.16,103.19,8.57,28.61
Swan Lake,2018,221,5.93,0.58,90.95,8.44,27.71
Swan Lake,2018,221,2.19,0.38,88.53,8.63,27.44
Swan Lake,2018,221,6.93,1.39,123.79,8.42,28.64
Swan Lake,2018,221,1.64,0.38,106.97,8.47,29.71
Swan Lake,2018,223,2.61,0.58,98.23,8.42,28.31
Swan Lake,2018,223,1.18,0.17,65.55,8.54,27.26
Swan Lake,2018,223,39.65,10.92,151.15,8.64,27.21
Swan Lake,2018,223,1.9,0.39,129.64,8.65,29.01
Swan Lake,2018,224,1.48,0.17,111.34,8.54,29.42
Swan Lake,2018,225,0.9,0.2,72.72,8.53,28.32
Swan Lake,2018,225,9.15,0.78,106.57,8.67,30.0
Swan Lake,2018,226,5.43,1.34,135.65,8.31,28.73
Swan Lake,2018,226,5.06,0.66,105.74,8.65,27.34
Swan Lake,2018,227,16.19,3.03,93.06,8.53,29.4
Swan Lake,2018,228,9.82,1.33,101.76,8.7,27.21
Swan Lake,2018,229,8.23,0.97,102.6,8.4,29.19
Swan Lake,2018,229,3.31,0.25,97.0,8.43,28.29
Swan Lake,2018,229,2.14,0.53,99.33,8.65,29.12
Swan Lake,2018,230,5.12,1.15,122.57,8.68,29.67
Swan Lake,2018,230,3.58,0.48,98.74,8.6,28.33
Swan Lake,2018,231,0.39,0.03,108.87,8.51,29.29
Swan Lake,2018,232,4.53,0.67,113.63,8.45,28.48
Swan Lake,2018,232,8.03,1.34,113.44,8.42,28.43
Swan Lake,2018,232,2.58,0.16,124.91,8.29,26.34
Swan Lake,2018,233,1.74,0.29,71.88,8.53,29.58
Swan Lake,2018,233,3.14,0.35,90.08,8.63,29.58
Swan Lake,2018,233,3.45,0.83,129.15,8.52,30.0
Swan Lake,2018,234,22.59,3.95,112.16,8.7,27.44
Swan Lake,2018,234,3.04,0.45,95.91,8.27,28.89
Swan Lake,2018,234,3.52,0.3,116.59,8.41,25.54
Swan Lake,2018,235,6.18,1.08,96.56,8.53,28.53
Swan Lake,2018,235,5.72,0.75,102.78,8.53,28.41
Swan Lake,2018,236,0.87,0.21,99.59,8.48,29.64
Swan Lake,2018,236,8.1,1.96,87.57,8.51,30.0
Swan Lake,2018,237,6.57,1.15,89.62,8.42,29.42
Swan Lake,2018,237,1.47,0.25,82.99,8.32,29.28
Swan Lake,2018,237,18.68,3.06,108.06,8.74,27.56
Swan Lake,2018,238,6.0,1.24,113.76,8.82,29.06
Swan Lake,2018,239,5.63,0.36,104.25,8.55,28.91
Swan Lake,2018,239,1.19,0.2,89.79,8.59,27.37
Swan Lake,2018,240,17.55,2.22,116.16,8.63,30.0
Swan Lake,2018,240,2.09,0.44,105.83,8.31,28.37
Swan Lake,2018,240,1.97,0.23,106.72,8.57,28.76
Swan Lake,2018,240,3.04,0.71,118.98,8.56,29.75
Swan Lake,2018,241,0.43,0.1,95.53,8.38,28.66
Swan Lake,2018,241,3.57,0.72,102.96,8.29,29.27
Swan Lake,2018,241,4.8,0.78,104.0,8.55,28.72
Swan Lake,2018,242,6.6,1.27,102.0,8.35,30.0
Swan Lake,2018,242,4.72,0.62,117.71,8.6,29.86
Swan Lake,2018,242,4.83,1.17,109.02,8.54,29.18
Swan Lake,2018,243,3.4,0.43,131.46,8.83,27.72
Swan Lake,2018,244,0.82,0.16,97.75,8.32,28.41
Swan Lake,2018,245,5.49,1.34,105.54,8.59,27.03
Swan Lake,2018,245,2.68,0.46,126.75,8.54,28.16
Swan Lake,2018,245,5.92,0.7,111.81,8.42,27.75
Swan Lake,2018,245,7.32,1.47,83.61,8.53,28.64
Swan Lake,2018,246,6.71,1.4,112.67,8.48,29.57
Swan Lake,2018,246,0.41,0.09,105.32,8.49,26.05
Swan Lake,2018,248,2.69,0.28,90.9,8.74,30.0
Swan Lake,2018,248,4.57,0.9,104.72,8.66,30.0
Swan Lake,2018,249,15.07,2.44,93.68,8.81,30.0
Swan Lake,2018,249,8.31,0.77,109.22,8.45,28.57
Swan Lake,2018,249,11.57,2.18,120.53,8.58,30.0
Swan Lake,2018,249,7.61,1.02,115.45,8.46,27.47
Swan Lake,2018,251,1.9,0.15,95.59,8.34,26.92
Swan Lake,2018,251,5.75,0.65,107.14,8.31,29.19
Swan Lake,2018,251,2.9,0.38,117.95,8.3,29.65
Swan Lake,2018,251,3.78,0.9,104.7,8.39,28.5
Swan Lake,2018,252,8.16,0.74,81.71,8.6,28.45
Swan Lake,2018,252,2.19,0.5,87.77,8.43,28.93
Swan Lake,2018,253,0.92,0.21,97.99,8.43,30.0
Swan Lake,2018,253,2.77,0.5,111.6,8.25,27.54
Swan Lake,2018,253,5.05,1.2,103.99,8.55,27.67
Swan Lake,2018,253,2.44,0.24,118.81,8.36,30.0
Swan Lake,2018,254,4.94,0.83,104.31,8.45,30.0
Swan Lake,2018,254,1.11,0.06,90.26,8.4,29.52
Swan Lake,2018,254,1.03,0.17,113.7,8.47,29.25
Swan Lake,2019,150,3.59,0.76,102.41,8.42,21.98
Swan Lake,2019,150,2.44,0.43,104.65,8.07,20.96
Swan Lake,2019,150,45.71,8.04,148.51,8.9,22.17
Swan Lake,2019,150,2.97,0.18,96.88,8.42,22.44
Swan Lake,2019,150,2.35,0.39,108.11,8.44,22.31
Swan Lake,2019,151,5.62,0.29,109.1,8.49,23.13
Swan Lake,2019,151,5.92,0.36,145.2,8.61,23.52
Swan Lake,2019,152,2.75,0.47,103.47,8.31,22.71
Swan Lake,2019,152,31.8,10.0,119.08,8.4,22.05
Swan Lake,2019,153,1.95,0.42,142.72,8.29,21.57
Swan Lake,2019,155,9.13,2.17,106.3,8.51,24.28
Swan Lake,2019,155,1.18,0.22,92.78,8.46,23.03
Swan Lake,2019,155,1.52,0.21,138.86,8.04,21.93
Swan Lake,2019,155,4.23,0.35,127.02,8.54,20.52
Swan Lake,2019,156,11.7,3.95,139.82,8.31,22.02
Swan Lake,2019,156,0.85,0.06,136.84,8.4,23.37
Swan Lake,2019,156,0.39,0.04,113.61,8.44,23.6
Swan Lake,2019,157,3.19,0.31,95.05,8.31,22.96
Swan Lake,2019,157,1.26,0.22,126.94,8.05,23.47
Swan Lake,2019,157,1.28,0.17,125.18,8.48,23.14
Swan Lake,2019,157,9.98,2.21,107.92,8.46,23.31
Swan Lake,2019,158,5.01,0.35,91.19,8.38,24.77
Swan Lake,2019,159,1.91,0.41,118.29,8.49,22.88
Swan Lake,2019,159,4.14,0.59,89.53,8.55,22.18
Swan Lake,2019,160,4.32,1.07,154.77,8.21,23.09
Swan Lake,2019,160,2.81,0.29,125.74,8.34,24.18
Swan Lake,2019,161,2.8,0.25,133.29,8.5,23.64
Swan Lake,2019,162,2.78,0.5,120.02,8.55,24.37
Swan Lake,2019,162,40.6,10.52,127.2,8.51,22.26
Swan Lake,2019,162,7.63,0.5,109.18,8.58,21.97
Swan Lake,2019,163,0.55,0.07,133.61,8.23,23.48
Swan Lake,2019,164,0.54,0.11,112.99,8.53,26.11
Swan Lake,2019,164,2.95,0.56,128.99,8.3,25.25
Swan Lake,2019,164,5.13,0.48,138.09,8.26,24.2
Swan Lake,2019,165,5.79,0.55,97.09,8.64,24.01
Swan Lake,2019,165,2.35,0.56,107.61,8.46,24.26
Swan Lake,2019,165,17.02,5.03,124.38,8.49,24.67
Swan Lake,2019,165,8.83,0.74,117.66,8.5,26.68
Swan Lake,2019,165,8.61,1.34,85.94,8.46,26.21
Swan Lake,2019,166,3.01,0.39,120.5,8.53,24.41
Swan Lake,2019,166,0.73,0.07,106.27,8.72,25.74
Swan Lake,2019,167,8.57,1.74,118.79,8.55,23.97
Swan Lake,2019,167,1.96,0.45,116.6,8.36,22.1
Swan Lake,2019,167,3.16,0.55,146.6,8.38,22.62
Swan Lake,2019,167,3.34,0.73,120.93,8.53,24.38
Swan Lake,2019,168,3.86,0.44,119.94,8.46,24.61
Swan Lake,2019,168,2.14,0.31,127.17,8.33,23.34
Swan Lake,2019,169,1.77,0.37,121.7,8.63,21.94
Swan Lake,2019,169,6.25,1.37,103.48,8.53,23.08
Swan Lake,2019,170,1.58,0.18,138.31,8.44,23.26
Swan Lake,2019,170,8.42,1.59,122.87,8.37,24.07
Swan Lake,2019,170,0.48,0.06,95.43,8.56,23.97
Swan Lake,2019,170,1.91,0.45,127.7,8.7,25.44
Swan Lake,2019,170,1.17,0.29,119.37,8.64,25.57
Swan Lake,2019,171,4.15,0.87,96.18,8.43,23.73
Swan Lake,2019,172,34.96,6.47,125.66,8.36,23.43
Swan Lake,2019,172,2.05,0.33,116.79,8.2,22.15
Swan Lake,2019,173,4.21,0.23,138.4,8.53,26.27
Swan Lake,2019,173,3.05,0.38,102.75,8.55,25.36
Swan Lake,2019,173,5.72,1.01,118.77,8.56,25.84
Swan Lake,2019,173,5.24,0.8,109.34,8.46,23.97
Swan Lake,2019,173,4.74,0.41,118.36,8.29,25.61
Swan Lake,2019,174,8.87,1.73,115.38,8.55,26.85
Swan Lake,2019,174,2.6,0.49,111.93,8.25,24.64
Swan Lake,2019,176,13.57,2.68,141.14,8.41,22.31
Swan Lake,2019,177,16.11,5.39,126.97,8.62,23.89
Swan Lake,2019,177,14.9,3.27,105.28,8.42,24.43
Swan Lake,2019,177,5.46,1.06,110.4,8.35,25.62
Swan Lake,2019,177,2.73,0.39,129.17,8.45,25.01
Swan Lake,2019,177,3.25,0.62,154.62,8.65,25.59
Swan Lake,2019,178,2.47,0.57,103.56,8.41,25.64
Swan Lake,2019,179,7.23,1.31,126.38,8.77,25.04
Swan Lake,2019,179,2.37,0.14,127.53,8.51,23.22
Swan Lake,2019,180,15.45,2.49,112.37,8.3,27.01
Swan Lake,2019,181,2.73,0.64,120.73,8.48,27.04
Swan Lake,2019,181,2.58,0.24,96.81,8.35,26.44
Swan Lake,2019,181,5.22,0.42,114.69,8.55,22.97
Swan Lake,2019,181,5.31,0.47,90.78,8.52,26.9
Swan Lake,2019,182,2.93,0.61,97.97,8.33,28.36
Swan Lake,2019,182,5.03,0.54,94.11,8.38,24.42
Swan Lake,2019,182,18.95,5.25,120.05,8.47,27.15
Swan Lake,2019,182,3.14,0.69,121.67,8.33,24.78
Swan Lake,2019,182,4.18,0.71,122.37,8.38,25.98
Swan Lake,2019,182,2.49,0.47,136.66,8.53,26.52
Swan Lake,2019,182,6.67,0.69,102.48,8.62,27.81
Swan Lake,2019,183,0.83,0.16,103.99,8.6,26.37
Swan Lake,2019,184,9.4,1.34,87.36,8.64,26.68
Swan Lake,2019,184,1.92,0.27,108.59,8.39,25.65
Swan Lake,2019,184,5.1,1.11,137.38,8.41,24.72
Swan Lake,2019,185,3.87,0.42,114.72,8.54,27.15
Swan Lake,2019,185,3.34,0.18,99.86,8.55,25.46
Swan Lake,2019,185,1.98,0.2,106.31,8.49,27.0
Swan Lake,2019,186,1.32,0.15,95.36,8.43,25.2
Swan Lake,2019,187,1.94,0.41,105.5,8.42,28.09
Swan Lake,2019,187,5.12,0.89,120.92,8.33,25.42
Swan Lake,2019,188,10.41,2.57,123.02,8.46,25.47
Swan Lake,2019,189,8.19,1.93,103.09,8.47,27.28
Swan Lake,2019,189,26.35,3.18,92.31,8.64,26.74
Swan Lake,2019,190,8.98,1.57,109.94,8.26,26.99
Swan Lake,2019,190,1.88,0.1,87.64,8.41,26.1
Swan Lake,2019,190,4.1,0.69,112.09,8.35,25.69
Swan Lake,2019,191,14.31,4.07,113.6,8.43,25.59
Swan Lake,2019,191,3.86,0.5,92.93,8.6,28.8
Swan Lake,2019,192,0.54,0.07,94.33,8.56,26.72
Swan Lake,2019,192,0.84,0.11,112.91,8.49,25.48
Swan Lake,2019,192,28.42,8.38,124.58,8.55,26.11
Swan Lake,2019,192,3.85,0.43,102.17,8.6,28.24
Swan Lake,2019,193,10.66,1.78,101.69,8.48,27.26
Swan Lake,2019,194,4.84,0.37,93.94,8.52,25.8
Swan Lake,2019,195,30.97,5.04,115.69,8.57,28.04
Swan Lake,2019,195,3.7,0.91,110.93,8.57,27.21
